StartDate,EndDate,ResponseId,B2A_1,B2_1A,B2L_7,A2I_5,A2S_5,D1_15,Wave,gbt__v1__n__shareofwallet_1__Whirlpool,S3,S4,S5,S6a,S6b,gbt__v1__b__total_brand_awareness_3__Nilkamal furniture,gbt__v1__b__total_brand_awareness_3__Local furniture shop,gbt__v1__b__total_brand_awareness_3__Carpenter,gbt__v1__n__shareofwallet_3__Godrej,gbt__v1__n__shareofwallet_3__Ikea,gbt__v1__n__shareofwallet_3__Urban Ladder
13-10-2022 23:44,14-10-2022 00:15,R_uqBtd0KoiZyJneF,9,Godrej brand is good but not in trending.,,,,"Godrej,Samsung,LG,Whirlpool",1,0.2,Hyderabad,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",,,,,,
14-10-2022 00:03,14-10-2022 00:16,R_2S3oyXqjM6CmRB6,,,,,,"Godrej,Urban Ladder,Nilkamal furniture",1,,Ahmedabad,41-45,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine",1,0,0,,,
13-10-2022 23:53,14-10-2022 00:16,R_3jdmt8270Ql3CqI,9,It is a well known established brand with quality products and customer satisfaction ,,,,Godrej,1,0.2,Ahmedabad,41-45,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",1,0,1,,,
13-10-2022 23:50,14-10-2022 00:16,R_vNqDmoNdDDMlRJf,9,I like it,,,,Godrej,1,0.2,Kochi,46-50,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",,,,,,
14-10-2022 00:05,14-10-2022 00:16,R_2aEy1KhYdbSnfyu,7,"Godrej brand Refrigerator i have been using from last 6 years, no issues with it",,,,"Godrej,Samsung,LG,Whirlpool,Voltas",1,0.4,Hyderabad,41-45,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",,,,,,
13-10-2022 23:53,14-10-2022 00:16,R_2YyLiiYtE91rC1I,,,Extremely likely10,,,"Godrej,Yale,Tata,AmazonBasics,Honeywell",1,,Bangalore,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine",,,,,,
13-10-2022 23:55,14-10-2022 00:16,R_3Vs9OVI77zTd7z3,,,,CB2,,"Godrej,Dormakaba,Yale,Ozone,Dorset,Harrison,Ikea,Urban Ladder,Pepperfry,HomeTown,HomeCenter,Amazon Furniture,Flipkart Furniture,Nilkamal furniture,Local furniture shop,Carpenter",1,,Hyderabad,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",1,1,1,,,
13-10-2022 23:55,14-10-2022 00:17,R_BQAuXobuj6HwFWx,9,"Good quality products, prices reliable",,,,"Godrej,Samsung,LG,Whirlpool,Voltas,Yale,Ozone,Tata,AmazonBasics",1,0.2,Hyderabad,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",,,,,,
14-10-2022 00:10,14-10-2022 00:17,R_3D0h0B0fDl6w6GR,,,6,,,"Godrej,AmazonBasics",1,,Bangalore,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",,,,,,
14-10-2022 00:03,14-10-2022 00:17,R_2cnDCSNVR8sPgb2,9,It's good,,None,,Godrej,1,0.2,Kochi,26-30,Female,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",0,0,0,,,
14-10-2022 00:04,14-10-2022 00:17,R_2t5sq3peH3P1Y5m,Extremely likely10,its very amazing product .and guarandeed.,,,,"Godrej,Samsung,LG,Whirlpool",1,0.2,Kochi,31-35,Male,SSC / HSC,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",,,,,,
14-10-2022 00:13,14-10-2022 00:18,R_1Iub19hL4HXeQPg,,,,,,LG,1,,Hyderabad,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",,,,,,
14-10-2022 00:08,14-10-2022 00:20,R_BVqRN6QdzwKvEE9,,,,,,"Godrej,Local furniture shop",1,,Hyderabad,22-25,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",1,1,0,,,
14-10-2022 00:10,14-10-2022 00:20,R_1ps6WoPl2m4Yklo,9,It is innovative useful and helpful ,,,,"Godrej,LG,Whirlpool",1,0.2,Bangalore,41-45,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",,,,,,
13-10-2022 23:55,14-10-2022 00:20,R_1DSWT5R9kuwMzzr,8,because my friends are using they said to me godrej compared to LG/SAMSUNG some performance is low in godrej,,,,Godrej,1, ,Bangalore,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",,,,,,
14-10-2022 00:14,14-10-2022 00:20,R_Z90Rv3drejX2q3v,5,Not applicable ,,,,"Godrej,Samsung",1,0.2,Bangalore,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",,,,,,
14-10-2022 00:04,14-10-2022 00:20,R_xruMAbiGFu3mNjz,,,,,,"Godrej,Amazon Furniture,Flipkart Furniture,Tata",1,,Ahmedabad,46-50,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator",1,0,0,,,
14-10-2022 00:07,14-10-2022 00:21,R_T5x0uLiUNfZxJM5,Extremely likely10,It's one of the reputed brand and gives really good service,,,,Godrej,1,0.2,Pune,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",,,,,,
14-10-2022 00:09,14-10-2022 00:21,R_1dc3WE2hAfoFsBX,7,Not much prominent in the appliance industry,,,,None of the above,1,0.4,Kochi,18-21,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",0,0,0,,,
14-10-2022 00:13,14-10-2022 00:21,R_2rD80WQPPwwxEis,,,,,,"Godrej,Urban Ladder",1,0.4,Hyderabad,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",0,0,0,,,
14-10-2022 00:09,14-10-2022 00:22,R_30wrweIwEHl8mMA,Extremely likely10,Very credible brand having goodwill for quality of products and durability of the same with reasonable price ,,,,"Godrej,Tata",1, ,Hyderabad,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",,,,,,
14-10-2022 00:12,14-10-2022 00:22,R_2uNwN8bzw34X2Wn,7,Godrej has been one of the best brands earlier but now it has lost some credibility.,,,,Godrej,1,0.2,Bangalore,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",0,0,0,,,
14-10-2022 00:13,14-10-2022 00:23,R_2tFHmpQGXcJgQxY,9,Easy to use,,,,"Godrej,Voltas,Flipkart Furniture,Nilkamal furniture",1,0.2,Bangalore,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",1,0,1,,,
14-10-2022 00:04,14-10-2022 00:23,R_2ZU21otNQcSgCIf,,,,Oddy  Uniwraps,cyberArk,"Yale,Urban Ladder,Pepperfry,Amazon Furniture",1,,Pune,46-50,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",0,1,0,,,
14-10-2022 00:00,14-10-2022 00:24,R_3dLkSlvHDt1scxo,,,,,,"Godrej,Yale,Tata,Honeywell",1,,Hyderabad,36-40,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",,,,,,
14-10-2022 00:13,14-10-2022 00:25,R_3NX3KHhSDCFpmNg,9,because it is one of best brand,,,,LG,1,0.2,Hyderabad,22-25,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",1,0,0,,,
14-10-2022 00:13,14-10-2022 00:25,R_3KxreZapagON7Hh,,,7,,,Amazon Furniture,1,,Bangalore,22-25,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",0,0,1,,,
13-10-2022 23:58,14-10-2022 00:26,R_uzk9J2egqSw8zqF,Extremely likely10,Reputed Brand!,,,,"Godrej,Samsung,LG,Whirlpool,Voltas,Haier,Yale,Ozone,Tata,AmazonBasics,Honeywell",1,0.2,Pune,36-40,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",,,,,,
13-10-2022 23:59,14-10-2022 00:26,R_2mXUdfzH97kghaN,,,,Hafele,,"Godrej,Nilkamal furniture,Tata",1,,Pune,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",1,0,0,,,
13-10-2022 23:59,14-10-2022 00:26,R_3ENqgPk9Vq2JMvF,,,,,,"Godrej,Yale",1,,Hyderabad,36-40,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",,,,,,
14-10-2022 00:11,14-10-2022 00:26,R_PuNaxO9D3xZ7ne9,8,I don't experience more of this brand .,,,,"Godrej,Samsung,LG,Whirlpool,Amazon Furniture,Nilkamal furniture",1,0.2,Ahmedabad,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",1,0,0,,,
13-10-2022 23:47,14-10-2022 00:26,R_24ipswwxt7P2VGD,7,Because it is an average product ,,,,Haier,1,,Kochi,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",,,,,,
14-10-2022 00:18,14-10-2022 00:28,R_blJz9w1tpfVs6MV,Not at all likely0,The quality of their products simply isn't upto the mark as compared to their peers ,Extremely likely10,,,"Godrej,Voltas",1, ,Pune,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",,,,,,
14-10-2022 00:16,14-10-2022 00:29,R_1dFhYcC0iJTT49D,,,6,,,"Godrej,Harrison,Tata",1,,Pune,36-40,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",,,,,,
14-10-2022 00:11,14-10-2022 00:30,R_1ySjWkRl0Fs0aGd,,,8,,,"Godrej,Yale,Ozone,Dorset,Flipkart Furniture,Nilkamal furniture",1,,Bangalore,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",1,1,1,,,
14-10-2022 00:21,14-10-2022 00:31,R_3L5XcMsKBHJKFfB,,,,,,"Godrej,Ikea,Flipkart Furniture",1,,Hyderabad,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",0,0,0,,,
14-10-2022 00:27,14-10-2022 00:31,R_W3fVxopkbVt0WxH,,,,,,"Samsung,Nilkamal furniture",1,0.4,Ahmedabad,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,LPG Stove/ Gas Connection,Two-Wheeler,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",1,0,0,,,
14-10-2022 00:05,14-10-2022 00:33,R_bKkFT3UGI6LQE9z,8,It is good but not great,,Zuari,,"Godrej,Samsung,Whirlpool,Pepperfry,Nilkamal furniture",1,0.2,Pune,36-40,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",1,1,0,,,
14-10-2022 00:03,14-10-2022 00:33,R_sYjg7SI3vusz0dP,Extremely likely10,Godrej is one of the best manufacturer of technological products,,,,"Godrej,Samsung,LG,Whirlpool,Voltas,Haier,Tata,Honeywell",1,0.2,Bangalore,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",,,,,,
14-10-2022 00:28,14-10-2022 00:36,R_3jUsa9vqE3z4Ahj,,,,,,"Samsung,Voltas",1, ,Ahmedabad,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",1,0,0,,,
14-10-2022 00:24,14-10-2022 00:38,R_2aQBLKFzzdUosxe,,,8,,,Ikea,1,,Hyderabad,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",1,0,0,,,
14-10-2022 00:29,14-10-2022 00:38,R_2ylryi48CvlDeFE,Extremely likely10,Comfortable for use,,,,"Godrej,Voltas,Nilkamal furniture",1, ,Bangalore,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",1,0,1,,,
13-10-2022 23:56,14-10-2022 00:39,R_1eOV1wH0s3zlFmE,9,I have this brand.,,,,Godrej,1,0.2,Kochi,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",,,,,,
14-10-2022 00:25,14-10-2022 00:39,R_3fmigpJAvF3ggNj,Extremely likely10,Because godrej is a quality brand and it give good service,,,,"Godrej,LG,Whirlpool,Voltas,Ikea",1,0.2,Pune,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",1,0,0,,,
14-10-2022 00:20,14-10-2022 00:41,R_1doCGDpIvg29afE,,,,,,"Godrej,Samsung,LG,Whirlpool,Voltas,Haier,Amazon Furniture,Flipkart Furniture",1,0.2,Kochi,22-25,Female,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Car/ Jeep/ Van,Air Conditioner",0,0,0,,,
14-10-2022 00:34,14-10-2022 00:41,R_Ah8CzLE7L9ILymZ,,,,,,Honeywell,1,,Hyderabad,46-50,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",,,,,,
14-10-2022 00:34,14-10-2022 00:42,R_3h9Y2VA15QeBUUO,,,,,,"Godrej,Yale",1,,Ahmedabad,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator",,,,,,
14-10-2022 00:18,14-10-2022 00:42,R_8uBYBJCI9R7OdEt,,,,,,Godrej,1,,Pune,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",1,0,1,,,
14-10-2022 00:32,14-10-2022 00:43,R_1OoDgUktrbPkB7L,9,Godrej is valued Indian company,,,,"Samsung,LG,Pepperfry,HomeTown,Nilkamal furniture",1, ,Pune,41-45,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",1,0,0,,,
14-10-2022 00:21,14-10-2022 00:44,R_29bRNTVk8DmKhiZ,9,Godrej is highly reputed brand in my country. They work in various fields and have very good track record. ,,,,"Godrej,Whirlpool,Voltas,Ozone",1, ,Pune,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",,,,,,
14-10-2022 00:32,14-10-2022 00:44,R_1rHOgNFoul6pXaS,,,,,,"Godrej,Samsung,LG,Flipkart Furniture",1,0.2,Kochi,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",1,0,0,,,
14-10-2022 00:35,14-10-2022 00:44,R_5aHknKAMu5bpV7z,,,,Hp,Proser,"Godrej,Nilkamal furniture,Tata,Honeywell",1,,Hyderabad,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",,,,,,
13-10-2022 23:57,14-10-2022 00:44,R_3gSGCYlfhnz1mCn,Extremely likely10,Because mostly Home apliances use of Godrej.,,,,"Godrej,Samsung,LG,Whirlpool,Voltas,Urban Ladder,HomeCenter,Amazon Furniture,Flipkart Furniture,Nilkamal furniture",1,0.2,Hyderabad,46-50,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",1,0,1,,,
14-10-2022 00:33,14-10-2022 00:46,R_b7x25ncQz0XliH7,8,I didn’t experience well this brand ,,,,None of the above,1, ,Ahmedabad,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",,,,,,
14-10-2022 00:11,14-10-2022 00:48,R_3HzcfGKNhLfP9T5,,,,,,"Godrej,Urban Ladder,Nilkamal furniture,Tata",1,,Pune,36-40,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",1,1,0,,,
14-10-2022 00:39,14-10-2022 00:48,R_cACyeGyvK4VBxBv,5,Godrej don't have many products.It has only limited no of products.,,,,"Godrej,LG,Voltas",1,0.2,Bangalore,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",,,,,,
14-10-2022 00:43,14-10-2022 00:49,R_BKwZ8iT6SAsEriV,,,,,,Godrej,1,,Pune,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",,,,,,
14-10-2022 00:24,14-10-2022 00:52,R_11iHJE4KibQ7rgC,,,,,,"Godrej,Urban Ladder,Pepperfry,HomeCenter,Amazon Furniture,Flipkart Furniture,Nilkamal furniture,Local furniture shop",1,,Bangalore,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",1,1,0,,,
14-10-2022 00:43,14-10-2022 00:53,R_1f74NGMCN38An6n,,,Extremely likely10,,,None of the above,1,,Pune,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",1,0,0,,,
14-10-2022 00:40,14-10-2022 00:53,R_2dg5fhFR2mXwaIs,,,,,,"Godrej,Ozone,Harrison,Ikea,Carpenter",1,,Bangalore,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",1,0,1,,,
14-10-2022 00:29,14-10-2022 00:54,R_qW3UBthxfJ0RJo5,,,,,3m,"Godrej,Tata",1,,Kochi,31-35,Male,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",,,,,,
